epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
79,44009.9,0.83635,0.45454,0.93236,0.88217,0.7844,0.85344,0.57536,0.93855,0.46046,0.96612,0.0007426,0.0007426,0.0007426
80,44561,0.84341,0.45394,0.93353,0.87963,0.78206,0.84397,0.5649,0.93856,0.4571,0.96763,0.0007393,0.0007393,0.0007393
81,45110.8,0.83139,0.44478,0.92982,0.85684,0.78141,0.83785,0.56534,0.94162,0.45503,0.96797,0.000736,0.000736,0.000736
82,45668.3,0.82246,0.43999,0.92737,0.85863,0.78995,0.84579,0.57087,0.94069,0.45618,0.97029,0.0007327,0.0007327,0.0007327
83,46223.5,0.82688,0.44249,0.92736,0.88141,0.77467,0.8477,0.57007,0.94068,0.45248,0.96864,0.0007294,0.0007294,0.0007294
84,46773.8,0.82065,0.43866,0.92837,0.87305,0.77589,0.8426,0.56921,0.93406,0.45205,0.96578,0.0007261,0.0007261,0.0007261
85,47323.5,0.81427,0.43861,0.92538,0.87617,0.78517,0.85352,0.57746,0.9345,0.45071,0.96567,0.0007228,0.0007228,0.0007228
86,47878,0.82359,0.44103,0.93096,0.87545,0.77354,0.84507,0.5695,0.94039,0.45454,0.97039,0.0007195,0.0007195,0.0007195
87,48429,0.80935,0.43472,0.92359,0.86603,0.79655,0.85611,0.57661,0.93218,0.45083,0.96381,0.0007162,0.0007162,0.0007162
88,48980.4,0.81968,0.43603,0.92315,0.87747,0.7875,0.85701,0.57851,0.9354,0.44862,0.96456,0.0007129,0.0007129,0.0007129
89,49533.8,0.81264,0.438,0.92666,0.87675,0.76755,0.84693,0.57278,0.93629,0.45374,0.96878,0.0007096,0.0007096,0.0007096
90,50081.4,0.8061,0.43204,0.92626,0.88152,0.78387,0.85399,0.57823,0.92959,0.44522,0.96555,0.0007063,0.0007063,0.0007063
91,50634.6,0.81402,0.43687,0.92507,0.87027,0.78907,0.85074,0.57711,0.93371,0.44707,0.96566,0.000703,0.000703,0.000703
92,51184.7,0.79747,0.42893,0.92369,0.88936,0.78547,0.85498,0.57909,0.93074,0.44391,0.96422,0.0006997,0.0006997,0.0006997
93,51739.3,0.79571,0.42646,0.91566,0.87526,0.78661,0.8568,0.57747,0.93165,0.44659,0.96306,0.0006964,0.0006964,0.0006964
94,52290.2,0.79706,0.42396,0.91645,0.87897,0.7935,0.85521,0.57994,0.93078,0.44384,0.96561,0.0006931,0.0006931,0.0006931
95,52845,0.79585,0.42337,0.91998,0.87344,0.79614,0.85664,0.57992,0.92978,0.44203,0.96315,0.0006898,0.0006898,0.0006898
96,53396.6,0.80285,0.42768,0.91906,0.88228,0.79203,0.86118,0.58198,0.92807,0.44121,0.96512,0.0006865,0.0006865,0.0006865
