epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,255564,0.87615,0.36571,1.157,0.95424,0.95812,0.98201,0.70645,1.13079,0.38173,1.44989,0.0005908,0.0005908,0.0005908
126,257591,0.87193,0.36565,1.15717,0.95436,0.95826,0.98202,0.7069,1.13118,0.38177,1.45086,0.0005875,0.0005875,0.0005875
127,259630,0.86764,0.36362,1.14903,0.95421,0.95738,0.98189,0.70707,1.1314,0.38176,1.45168,0.0005842,0.0005842,0.0005842
128,261663,0.86964,0.36363,1.15337,0.95433,0.95769,0.982,0.70702,1.13166,0.38168,1.45256,0.0005809,0.0005809,0.0005809
129,263675,0.86526,0.3574,1.14876,0.95432,0.95746,0.98197,0.70744,1.13188,0.38169,1.45328,0.0005776,0.0005776,0.0005776
130,265694,0.86668,0.35976,1.14996,0.95464,0.95703,0.98202,0.7075,1.132,0.38137,1.45401,0.0005743,0.0005743,0.0005743
131,267715,0.86735,0.35674,1.15447,0.95431,0.95797,0.98196,0.70776,1.13232,0.38127,1.45489,0.000571,0.000571,0.000571
132,269738,0.8597,0.35888,1.14946,0.95217,0.95947,0.98204,0.7081,1.13245,0.38113,1.45558,0.0005677,0.0005677,0.0005677
133,271768,0.85849,0.35825,1.1488,0.95217,0.9596,0.982,0.70779,1.13265,0.38121,1.45628,0.0005644,0.0005644,0.0005644
134,273791,0.85683,0.35886,1.15011,0.95192,0.95901,0.98195,0.70771,1.13289,0.3814,1.45726,0.0005611,0.0005611,0.0005611
135,275816,0.85309,0.35414,1.14127,0.9527,0.95885,0.98204,0.70785,1.13325,0.38145,1.4583,0.0005578,0.0005578,0.0005578
136,277849,0.84642,0.35233,1.13809,0.95282,0.95898,0.98216,0.7085,1.13369,0.38147,1.45941,0.0005545,0.0005545,0.0005545
137,279884,0.84635,0.35251,1.13924,0.95464,0.95655,0.98214,0.70845,1.1339,0.38146,1.4603,0.0005512,0.0005512,0.0005512
138,281907,0.85197,0.35482,1.14277,0.95453,0.9571,0.98224,0.70832,1.13422,0.38142,1.46129,0.0005479,0.0005479,0.0005479
139,283928,0.84216,0.35266,1.13718,0.95465,0.95721,0.98214,0.708,1.13468,0.38134,1.46247,0.0005446,0.0005446,0.0005446
140,285953,0.83975,0.35228,1.13685,0.95465,0.95702,0.9822,0.70835,1.13507,0.38112,1.46359,0.0005413,0.0005413,0.0005413
141,287975,0.84121,0.35157,1.13365,0.95549,0.95566,0.98225,0.7088,1.13542,0.38117,1.46455,0.000538,0.000538,0.000538
142,289985,0.83281,0.35188,1.13074,0.95531,0.95572,0.98215,0.70872,1.13571,0.38114,1.46552,0.0005347,0.0005347,0.0005347
143,292005,0.831,0.34805,1.1314,0.95516,0.95594,0.98222,0.70888,1.13605,0.38093,1.4665,0.0005314,0.0005314,0.0005314
144,294032,0.83647,0.34944,1.13481,0.95399,0.95714,0.98224,0.70871,1.1361,0.38093,1.46728,0.0005281,0.0005281,0.0005281
145,296057,0.82916,0.34804,1.12998,0.9543,0.95687,0.98224,0.70864,1.13643,0.38112,1.46843,0.0005248,0.0005248,0.0005248
146,298077,0.82037,0.34481,1.12378,0.95438,0.95655,0.98224,0.70871,1.1368,0.38093,1.46947,0.0005215,0.0005215,0.0005215
147,300100,0.82538,0.34742,1.1273,0.95515,0.95581,0.98225,0.70901,1.1371,0.38093,1.47064,0.0005182,0.0005182,0.0005182
148,302126,0.82271,0.34428,1.12226,0.95557,0.95548,0.98226,0.70878,1.13738,0.38112,1.47161,0.0005149,0.0005149,0.0005149
149,304148,0.81866,0.3423,1.12351,0.95569,0.95505,0.98221,0.70819,1.13779,0.38108,1.4728,0.0005116,0.0005116,0.0005116
150,306166,0.81431,0.3427,1.11828,0.95573,0.955,0.9821,0.70869,1.13802,0.38093,1.47396,0.0005083,0.0005083,0.0005083
151,308188,0.81461,0.34382,1.12045,0.95568,0.95548,0.9822,0.70859,1.13841,0.38098,1.47512,0.000505,0.000505,0.000505
152,310206,0.81077,0.33904,1.11598,0.9556,0.95571,0.98213,0.70865,1.13856,0.381,1.47622,0.0005017,0.0005017,0.0005017
153,312227,0.81206,0.34118,1.12074,0.95593,0.95595,0.982,0.70874,1.13886,0.38095,1.47741,0.0004984,0.0004984,0.0004984
154,314249,0.80579,0.33694,1.11104,0.95604,0.95584,0.98201,0.70894,1.13929,0.38109,1.47876,0.0004951,0.0004951,0.0004951
155,316270,0.81071,0.33967,1.11381,0.95663,0.95536,0.98211,0.70907,1.13967,0.38078,1.47999,0.0004918,0.0004918,0.0004918
156,318298,0.80438,0.33775,1.11343,0.9567,0.95524,0.98211,0.70879,1.14002,0.38063,1.48123,0.0004885,0.0004885,0.0004885
157,320322,0.79899,0.33672,1.11127,0.95628,0.95564,0.98207,0.70888,1.14026,0.38076,1.48234,0.0004852,0.0004852,0.0004852
158,322344,0.80126,0.33508,1.111,0.95639,0.95543,0.98213,0.7096,1.14066,0.38077,1.4835,0.0004819,0.0004819,0.0004819
159,324371,0.7959,0.33318,1.10806,0.95661,0.955,0.98205,0.70897,1.14088,0.3807,1.48453,0.0004786,0.0004786,0.0004786
160,326397,0.79978,0.33355,1.10757,0.95661,0.95526,0.98206,0.7085,1.14127,0.38058,1.48565,0.0004753,0.0004753,0.0004753
161,328421,0.79617,0.33757,1.10624,0.95637,0.95512,0.98192,0.70927,1.14171,0.38048,1.48683,0.000472,0.000472,0.000472
162,330444,0.79173,0.33396,1.1095,0.95605,0.9556,0.98189,0.70893,1.14212,0.38065,1.48815,0.0004687,0.0004687,0.0004687
163,332466,0.79595,0.33429,1.10607,0.95575,0.95595,0.98204,0.70921,1.14245,0.38055,1.48919,0.0004654,0.0004654,0.0004654
164,334485,0.7841,0.33187,1.09958,0.9559,0.95607,0.98207,0.70902,1.14285,0.38067,1.49029,0.0004621,0.0004621,0.0004621
165,336511,0.78594,0.33086,1.10189,0.95598,0.95619,0.98213,0.70942,1.14326,0.38074,1.4916,0.0004588,0.0004588,0.0004588
